row_id,type,ticket_id,title,body,industry,product_or_service,issue_category,channel,priority,status,timestamp,customer_id,region,emotional_tone,sentiment,assigned_team,resolver
52959423d478,agent_response,TCKT-1458,Agent response,Here's a video guide and PDF manual link for clearer setup instructions.,Outdoor Gear,Shower Hose,setup_help,email,medium,resolved,2024-12-01T10:52:43,CUST-78204,NZ,neutral,neutral,Engineering,Agent-701
3057c6f0c764,support_ticket,TCKT-1459,HOTTAP Bag - Payment Issue,I was double charged when ordering the HOTTAP Bag.,Outdoor Gear,HOTTAP Bag,payment_issue,social_media,low,open,2024-02-04T19:58:56,CUST-11433,UK,worried,negative,Support L1,
2d706038cdd5,agent_response,TCKT-1459,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,HOTTAP Bag,payment_issue,social_media,low,resolved,2024-02-05T02:58:56,CUST-11433,UK,neutral,neutral,Engineering,Agent-809
648eddecfe4b,customer_feedback,TCKT-1460,Shower Base - Support Quality,"Just wanted to say thanks, the team helped me quickly with my Shower Base.",Outdoor Gear,Shower Base,support_quality,social_media,low,open,2025-02-10T01:22:35,CUST-25140,US,worried,positive,Support L1,
88e28da3ac35,agent_response,TCKT-1460,Agent response,"Thank you for your kind words, glad we could help!",Outdoor Gear,Shower Base,support_quality,social_media,low,resolved,2025-02-11T13:22:35,CUST-25140,US,neutral,neutral,Warranty,Agent-361
e75537436bd8,customer_feedback,TCKT-1460,Support feedback,"Great support, thank you!",Outdoor Gear,Shower Base,support_quality,social_media,low,closed,2025-02-11T10:22:35,CUST-25140,US,delighted,negative,Support QA,
7a36ef58d7d5,support_ticket,TCKT-1461,Toiletries Bag - Heating Issue,The water from my Toiletries Bag isn’t heating properly.,Outdoor Gear,Toiletries Bag,heating_issue,live_chat,high,open,2025-04-17T21:48:39,CUST-74196,NZ,frustrated,positive,Support L1,
2e0deb3a9713,agent_response,TCKT-1461,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Toiletries Bag,heating_issue,live_chat,high,resolved,2025-04-18T02:48:39,CUST-74196,NZ,neutral,neutral,Engineering,Agent-879
322022148257,customer_feedback,TCKT-1461,Support feedback,"Great support, thank you!",Outdoor Gear,Toiletries Bag,support_quality,live_chat,low,closed,2025-04-20T07:48:39,CUST-74196,NZ,frustrated,positive,Support QA,
34fbcc0304d8,customer_feedback,TCKT-1462,GottaGo Separator - Support Quality,"Just wanted to say thanks, the team helped me quickly with my GottaGo Separator.",Outdoor Gear,GottaGo Separator,support_quality,email,high,open,2024-03-23T10:10:23,CUST-29159,EU,angry,negative,Support L1,
e817afa7a8ba,agent_response,TCKT-1462,Agent response,"Thank you for your kind words, glad we could help!",Outdoor Gear,GottaGo Separator,support_quality,email,high,resolved,2024-03-25T22:10:23,CUST-29159,EU,neutral,neutral,Support L1,Agent-740
b295fe1bb351,customer_feedback,TCKT-1462,Support feedback,"Great support, thank you!",Outdoor Gear,GottaGo Separator,support_quality,email,low,closed,2024-03-25T14:10:23,CUST-29159,EU,angry,negative,Support QA,
5e6693435ddc,customer_feedback,TCKT-1463,Faucet Plumbing Kit - Support Quality,"Just wanted to say thanks, the team helped me quickly with my Faucet Plumbing Kit.",Outdoor Gear,Faucet Plumbing Kit,support_quality,phone,low,open,2024-11-13T10:56:51,CUST-44521,US,worried,positive,Support L1,
2aa5605591bd,agent_response,TCKT-1463,Agent response,"Thank you for your kind words, glad we could help!",Outdoor Gear,Faucet Plumbing Kit,support_quality,phone,low,resolved,2024-11-15T06:56:51,CUST-44521,US,neutral,neutral,Support QA,Agent-505
ae22c156133d,support_ticket,TCKT-1464,HOTTAP Nomad - Warranty Claim,"My HOTTAP Nomad stopped working, can I claim warranty?",Outdoor Gear,HOTTAP Nomad,warranty_claim,phone,medium,open,2025-06-10T17:49:26,CUST-85274,Australia,appreciative,neutral,Support L1,
7597b50b3fd0,agent_response,TCKT-1464,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,HOTTAP Nomad,warranty_claim,phone,medium,resolved,2025-06-12T18:49:26,CUST-85274,Australia,neutral,neutral,Logistics,Agent-763
18e680eb35f6,customer_feedback,TCKT-1464,Support feedback,"Great support, thank you!",Outdoor Gear,HOTTAP Nomad,support_quality,phone,low,closed,2025-06-12T19:49:26,CUST-85274,Australia,sarcastic,positive,Support QA,
0368409b420f,support_ticket,TCKT-1465,Shower Hose - Usability,"Using the Shower Hose is confusing, not sure where to connect hoses.",Outdoor Gear,Shower Hose,usability,email,low,open,2024-04-19T13:56:25,CUST-39075,UK,worried,positive,Support L1,
4a43ab0a0517,agent_response,TCKT-1465,Agent response,We appreciate the feedback; we've forwarded this to product design.,Outdoor Gear,Shower Hose,usability,email,low,resolved,2024-04-22T08:56:25,CUST-39075,UK,neutral,neutral,Support QA,Agent-200
23ff89e620dc,customer_feedback,TCKT-1465,Support feedback,"Great support, thank you!",Outdoor Gear,Shower Hose,support_quality,email,low,closed,2024-04-21T21:56:25,CUST-39075,UK,sarcastic,negative,Support QA,
1672c8873076,support_ticket,TCKT-1466,Mount Cover - Damaged Item,"The Mount Cover arrived dented/scratched, really disappointed.",Outdoor Gear,Mount Cover,damaged_item,web_form,medium,open,2024-11-28T18:57:29,CUST-31697,Australia,appreciative,negative,Support L1,
b13aca78a9fd,agent_response,TCKT-1466,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,Mount Cover,damaged_item,web_form,medium,resolved,2024-11-30T08:57:29,CUST-31697,Australia,neutral,neutral,Engineering,Agent-486
7878616063e2,support_ticket,TCKT-1467,GottaGo Separator - Usability,"Using the GottaGo Separator is confusing, not sure where to connect hoses.",Outdoor Gear,GottaGo Separator,usability,social_media,medium,open,2025-02-23T20:03:27,CUST-45524,NZ,worried,negative,Support L1,
64ee2fc05d23,agent_response,TCKT-1467,Agent response,We appreciate the feedback; we've forwarded this to product design.,Outdoor Gear,GottaGo Separator,usability,social_media,medium,resolved,2025-02-25T17:03:27,CUST-45524,NZ,neutral,neutral,Product,Agent-880
e5512473fde6,support_ticket,TCKT-1468,Ensuite Double - Heating Issue,The water from my Ensuite Double isn’t heating properly.,Outdoor Gear,Ensuite Double,heating_issue,social_media,medium,open,2025-05-03T07:42:11,CUST-87143,UK,appreciative,negative,Support L1,
3f38773b60aa,agent_response,TCKT-1468,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Ensuite Double,heating_issue,social_media,medium,resolved,2025-05-04T09:42:11,CUST-87143,UK,neutral,neutral,Logistics,Agent-526
c36615580cd0,support_ticket,TCKT-1469,GottaGo Toilet (pre-order) - Leak Issue,"My GottaGo Toilet (pre-order) leaks during rain, seams not holding up.",Outdoor Gear,GottaGo Toilet (pre-order),leak_issue,email,medium,open,2025-04-03T17:13:13,CUST-35425,NZ,sarcastic,positive,Support L1,
30c7a2b16915,agent_response,TCKT-1469,Agent response,Covered by warranty—we'll ship a replacement tent immediately.,Outdoor Gear,GottaGo Toilet (pre-order),leak_issue,email,medium,resolved,2025-04-06T07:13:13,CUST-35425,NZ,neutral,neutral,Support L1,Agent-771
8ebe25087b34,customer_feedback,TCKT-1469,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,GottaGo Toilet (pre-order),support_quality,email,low,closed,2025-04-06T15:13:13,CUST-35425,NZ,delighted,neutral,Support QA,
c7b651255696,support_ticket,TCKT-1470,GottaGo Toilet (pre-order) - Usability,"Using the GottaGo Toilet (pre-order) is confusing, not sure where to connect hoses.",Outdoor Gear,GottaGo Toilet (pre-order),usability,email,urgent,open,2024-03-14T16:05:56,CUST-20607,EU,sarcastic,neutral,Support L1,
6d450592a57b,agent_response,TCKT-1470,Agent response,We appreciate the feedback; we've forwarded this to product design.,Outdoor Gear,GottaGo Toilet (pre-order),usability,email,urgent,resolved,2024-03-16T15:05:56,CUST-20607,EU,neutral,neutral,Warranty,Agent-160
16d178aa67fa,customer_feedback,TCKT-1471,Ensuite Single - Support Quality,"Just wanted to say thanks, the team helped me quickly with my Ensuite Single.",Outdoor Gear,Ensuite Single,support_quality,email,high,open,2025-01-21T17:32:30,CUST-40142,NZ,angry,positive,Support L1,
5ec07ff1c57b,agent_response,TCKT-1471,Agent response,"Thank you for your kind words, glad we could help!",Outdoor Gear,Ensuite Single,support_quality,email,high,resolved,2025-01-23T03:32:30,CUST-40142,NZ,neutral,neutral,Warranty,Agent-138
2551abd85873,customer_feedback,TCKT-1471,Support feedback,Took too long but got resolved.,Outdoor Gear,Ensuite Single,support_quality,email,low,closed,2025-01-25T12:32:30,CUST-40142,NZ,appreciative,negative,Support QA,
faecfdf88fe0,support_ticket,TCKT-1472,HOTTAP Nomad - Missing Part,My HOTTAP Nomad came without one of the parts (hose/bracket).,Outdoor Gear,HOTTAP Nomad,missing_part,phone,medium,open,2024-01-02T16:11:46,CUST-41865,EU,appreciative,negative,Support L1,
f64ced4faeb5,agent_response,TCKT-1472,Agent response,We've shipped the missing part free of charge.,Outdoor Gear,HOTTAP Nomad,missing_part,phone,medium,resolved,2024-01-05T08:11:46,CUST-41865,EU,neutral,neutral,Support L2,Agent-783
61ff603bfde8,support_ticket,TCKT-1473,HOTTAP Essentials - Setup Help,"I'm struggling to set up the HOTTAP Essentials, instructions unclear.",Outdoor Gear,HOTTAP Essentials,setup_help,web_form,high,open,2024-04-27T14:01:34,CUST-51671,US,frustrated,positive,Support L1,
1571f62f67fe,agent_response,TCKT-1473,Agent response,Here's a video guide and PDF manual link for clearer setup instructions.,Outdoor Gear,HOTTAP Essentials,setup_help,web_form,high,resolved,2024-04-29T09:01:34,CUST-51671,US,neutral,neutral,Warranty,Agent-777
1882e39aff72,support_ticket,TCKT-1474,Quick-Release Bracket - Feature Request,It would be nice if the Quick-Release Bracket had an extra hose or longer battery life.,Outdoor Gear,Quick-Release Bracket,feature_request,live_chat,low,open,2025-03-22T19:43:45,CUST-94061,Australia,frustrated,positive,Support L1,
9fdabbd26cd7,agent_response,TCKT-1474,Agent response,Thanks! We've logged your feature request with our product team.,Outdoor Gear,Quick-Release Bracket,feature_request,live_chat,low,resolved,2025-03-24T05:43:45,CUST-94061,Australia,neutral,neutral,Logistics,Agent-516
b0a92ca3d014,support_ticket,TCKT-1475,Rainfly - Preorder Delay,"I preordered the Rainfly, but shipping is delayed, when will it arrive?",Outdoor Gear,Rainfly,preorder_delay,social_media,low,open,2025-07-12T06:25:38,CUST-65840,UK,frustrated,neutral,Support L1,
746ace732f3b,agent_response,TCKT-1475,Agent response,"Apologies, supply chain delays have pushed delivery. Expected ship date in 2 weeks.",Outdoor Gear,Rainfly,preorder_delay,social_media,low,resolved,2025-07-14T21:25:38,CUST-65840,UK,neutral,neutral,Product,Agent-543
bc9092b520aa,customer_feedback,TCKT-1476,HOTTAP Outing - Support Quality,"Just wanted to say thanks, the team helped me quickly with my HOTTAP Outing.",Outdoor Gear,HOTTAP Outing,support_quality,phone,medium,open,2025-06-10T17:28:31,CUST-46821,US,neutral,neutral,Support L1,
bc1f7f537485,agent_response,TCKT-1476,Agent response,"Thank you for your kind words, glad we could help!",Outdoor Gear,HOTTAP Outing,support_quality,phone,medium,resolved,2025-06-11T02:28:31,CUST-46821,US,neutral,neutral,Support L2,Agent-926
201bdbc485f2,customer_feedback,TCKT-1476,Support feedback,Took too long but got resolved.,Outdoor Gear,HOTTAP Outing,support_quality,phone,low,closed,2025-06-11T21:28:31,CUST-46821,US,neutral,neutral,Support QA,
507102c75db4,support_ticket,TCKT-1477,Faucet Plumbing Kit - Preorder Delay,"I preordered the Faucet Plumbing Kit, but shipping is delayed, when will it arrive?",Outdoor Gear,Faucet Plumbing Kit,preorder_delay,phone,high,open,2024-08-25T14:27:13,CUST-71681,NZ,worried,neutral,Support L1,
6a82edba24a8,agent_response,TCKT-1477,Agent response,"Apologies, supply chain delays have pushed delivery. Expected ship date in 2 weeks.",Outdoor Gear,Faucet Plumbing Kit,preorder_delay,phone,high,resolved,2024-08-25T18:27:13,CUST-71681,NZ,neutral,neutral,Support QA,Agent-312
bb048bf3e97f,support_ticket,TCKT-1478,HOTTAP Outing - Heating Issue,The water from my HOTTAP Outing isn’t heating properly.,Outdoor Gear,HOTTAP Outing,heating_issue,social_media,high,open,2025-05-05T21:03:45,CUST-86423,EU,sarcastic,neutral,Support L1,
a32467208f6f,agent_response,TCKT-1478,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,HOTTAP Outing,heating_issue,social_media,high,resolved,2025-05-06T02:03:45,CUST-86423,EU,neutral,neutral,Warranty,Agent-396
66227f3f3696,support_ticket,TCKT-1479,GottaGo Separator - Payment Issue,I was double charged when ordering the GottaGo Separator.,Outdoor Gear,GottaGo Separator,payment_issue,live_chat,medium,open,2024-10-18T10:39:33,CUST-70569,US,sarcastic,neutral,Support L1,
1c3520e9f076,agent_response,TCKT-1479,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,GottaGo Separator,payment_issue,live_chat,medium,resolved,2024-10-21T10:39:33,CUST-70569,US,neutral,neutral,Logistics,Agent-811
9feaa2f75afa,support_ticket,TCKT-1480,Ensuite Single - Leak Issue,"My Ensuite Single leaks during rain, seams not holding up.",Outdoor Gear,Ensuite Single,leak_issue,web_form,high,open,2025-04-29T20:31:21,CUST-38930,EU,delighted,positive,Support L1,
7ee6a4d385a7,agent_response,TCKT-1480,Agent response,Covered by warranty—we'll ship a replacement tent immediately.,Outdoor Gear,Ensuite Single,leak_issue,web_form,high,resolved,2025-05-02T10:31:21,CUST-38930,EU,neutral,neutral,Logistics,Agent-309
c0c097b54470,customer_feedback,TCKT-1480,Support feedback,Took too long but got resolved.,Outdoor Gear,Ensuite Single,support_quality,web_form,low,closed,2025-05-02T13:31:21,CUST-38930,EU,appreciative,neutral,Support QA,
0027a9fd9424,support_ticket,TCKT-1481,Shower Base - Damaged Item,"The Shower Base arrived dented/scratched, really disappointed.",Outdoor Gear,Shower Base,damaged_item,web_form,low,open,2025-05-20T12:47:36,CUST-25393,NZ,appreciative,positive,Support L1,
87b16817a3db,agent_response,TCKT-1481,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,Shower Base,damaged_item,web_form,low,resolved,2025-05-21T14:47:36,CUST-25393,NZ,neutral,neutral,Engineering,Agent-108
f13f706be4fe,support_ticket,TCKT-1482,Shower Hose - Warranty Claim,"My Shower Hose stopped working, can I claim warranty?",Outdoor Gear,Shower Hose,warranty_claim,phone,high,open,2024-07-07T06:50:13,CUST-53171,US,appreciative,positive,Support L1,
11a19e4ae37b,agent_response,TCKT-1482,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,Shower Hose,warranty_claim,phone,high,resolved,2024-07-09T16:50:13,CUST-53171,US,neutral,neutral,Support QA,Agent-719
796e07f33dd6,support_ticket,TCKT-1483,Rainfly - Preorder Delay,"I preordered the Rainfly, but shipping is delayed, when will it arrive?",Outdoor Gear,Rainfly,preorder_delay,phone,urgent,open,2024-11-09T18:51:43,CUST-84939,UK,angry,positive,Support L1,
54a1c73bce24,agent_response,TCKT-1483,Agent response,"Apologies, supply chain delays have pushed delivery. Expected ship date in 2 weeks.",Outdoor Gear,Rainfly,preorder_delay,phone,urgent,resolved,2024-11-11T16:51:43,CUST-84939,UK,neutral,neutral,Logistics,Agent-295
0b81dc3cca5d,support_ticket,TCKT-1484,Rainfly - Delivery Delay,My Rainfly hasn't arrived yet and tracking hasn't updated.,Outdoor Gear,Rainfly,delivery_delay,phone,medium,open,2024-01-20T06:39:15,CUST-37616,EU,frustrated,negative,Support L1,
43433884fb00,agent_response,TCKT-1484,Agent response,We're sorry for the delay. Carrier has been contacted and we'll expedite replacement if needed.,Outdoor Gear,Rainfly,delivery_delay,phone,medium,resolved,2024-01-22T18:39:15,CUST-37616,EU,neutral,neutral,Engineering,Agent-163
cc3afdd43a9f,support_ticket,TCKT-1485,HOTTAP Essentials - Damaged Item,"The HOTTAP Essentials arrived dented/scratched, really disappointed.",Outdoor Gear,HOTTAP Essentials,damaged_item,social_media,high,open,2024-09-22T02:39:09,CUST-93163,US,angry,negative,Support L1,
fdd4bec55e42,agent_response,TCKT-1485,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,HOTTAP Essentials,damaged_item,social_media,high,resolved,2024-09-22T14:39:09,CUST-93163,US,neutral,neutral,Product,Agent-253
81841aad5c1a,support_ticket,TCKT-1486,Faucet Plumbing Kit - Payment Issue,I was double charged when ordering the Faucet Plumbing Kit.,Outdoor Gear,Faucet Plumbing Kit,payment_issue,phone,high,open,2024-02-03T07:51:37,CUST-51108,EU,angry,neutral,Support L1,
4896df595457,agent_response,TCKT-1486,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,Faucet Plumbing Kit,payment_issue,phone,high,resolved,2024-02-04T22:51:37,CUST-51108,EU,neutral,neutral,Support L2,Agent-811
41f0561936e6,support_ticket,TCKT-1487,HOTTAP Essentials - Feature Request,It would be nice if the HOTTAP Essentials had an extra hose or longer battery life.,Outdoor Gear,HOTTAP Essentials,feature_request,phone,high,open,2025-02-01T03:19:08,CUST-41594,UK,delighted,negative,Support L1,
874ea04e599c,agent_response,TCKT-1487,Agent response,Thanks! We've logged your feature request with our product team.,Outdoor Gear,HOTTAP Essentials,feature_request,phone,high,resolved,2025-02-01T08:19:08,CUST-41594,UK,neutral,neutral,Logistics,Agent-737
cc98704629bb,support_ticket,TCKT-1488,Toiletries Bag - Heating Issue,The water from my Toiletries Bag isn’t heating properly.,Outdoor Gear,Toiletries Bag,heating_issue,live_chat,medium,open,2025-08-08T21:57:38,CUST-86533,Australia,sarcastic,positive,Support L1,
e83d17f0475e,agent_response,TCKT-1488,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Toiletries Bag,heating_issue,live_chat,medium,resolved,2025-08-11T02:57:38,CUST-86533,Australia,neutral,neutral,Support QA,Agent-850
1c17ecf71aab,support_ticket,TCKT-1489,HOTTAP Outing - Refund,"I'd like a refund for the HOTTAP Outing, it didn't work for my trip.",Outdoor Gear,HOTTAP Outing,refund,live_chat,medium,open,2024-11-17T10:12:53,CUST-93868,Australia,frustrated,neutral,Support L1,
a6714767e54f,agent_response,TCKT-1489,Agent response,"Refund initiated, expect credit in 5–7 business days.",Outdoor Gear,HOTTAP Outing,refund,live_chat,medium,resolved,2024-11-19T02:12:53,CUST-93868,Australia,neutral,neutral,Support QA,Agent-126
c90b9da4f723,support_ticket,TCKT-1490,Ensuite Mounted - Payment Issue,I was double charged when ordering the Ensuite Mounted.,Outdoor Gear,Ensuite Mounted,payment_issue,phone,low,open,2025-08-05T12:01:52,CUST-71314,UK,sarcastic,neutral,Support L1,
dc08689b95ad,agent_response,TCKT-1490,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,Ensuite Mounted,payment_issue,phone,low,resolved,2025-08-07T02:01:52,CUST-71314,UK,neutral,neutral,Warranty,Agent-213
beeda5a030eb,support_ticket,TCKT-1491,GottaGo Toilet (pre-order) - Missing Part,My GottaGo Toilet (pre-order) came without one of the parts (hose/bracket).,Outdoor Gear,GottaGo Toilet (pre-order),missing_part,live_chat,urgent,open,2024-04-22T08:07:35,CUST-21666,US,neutral,positive,Support L1,
2cae4df6c215,agent_response,TCKT-1491,Agent response,We've shipped the missing part free of charge.,Outdoor Gear,GottaGo Toilet (pre-order),missing_part,live_chat,urgent,resolved,2024-04-23T15:07:35,CUST-21666,US,neutral,neutral,Logistics,Agent-369
66f5298f798b,customer_feedback,TCKT-1491,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,GottaGo Toilet (pre-order),support_quality,live_chat,low,closed,2024-04-24T16:07:35,CUST-21666,US,frustrated,neutral,Support QA,
7bf214191130,support_ticket,TCKT-1492,Awning Kit - Damaged Item,"The Awning Kit arrived dented/scratched, really disappointed.",Outdoor Gear,Awning Kit,damaged_item,live_chat,urgent,open,2025-02-27T00:03:02,CUST-78404,US,worried,neutral,Support L1,
6313fe61fbd7,agent_response,TCKT-1492,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,Awning Kit,damaged_item,live_chat,urgent,resolved,2025-02-27T13:03:02,CUST-78404,US,neutral,neutral,Warranty,Agent-637
44c11b8c5a74,support_ticket,TCKT-1493,12V Power Supply - Heating Issue,The water from my 12V Power Supply isn’t heating properly.,Outdoor Gear,12V Power Supply,heating_issue,social_media,urgent,open,2024-12-20T22:44:09,CUST-98799,NZ,neutral,positive,Support L1,
a306744d99a1,agent_response,TCKT-1493,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,12V Power Supply,heating_issue,social_media,urgent,resolved,2024-12-21T19:44:09,CUST-98799,NZ,neutral,neutral,Warranty,Agent-178
4d2a1e9771e7,support_ticket,TCKT-1494,Awning Kit - Setup Help,"I'm struggling to set up the Awning Kit, instructions unclear.",Outdoor Gear,Awning Kit,setup_help,phone,low,open,2025-03-15T12:30:33,CUST-49033,US,neutral,negative,Support L1,
81fd0639b4ce,agent_response,TCKT-1494,Agent response,Here's a video guide and PDF manual link for clearer setup instructions.,Outdoor Gear,Awning Kit,setup_help,phone,low,resolved,2025-03-17T01:30:33,CUST-49033,US,neutral,neutral,Engineering,Agent-784
b829215ab444,support_ticket,TCKT-1495,Toiletries Bag - Heating Issue,The water from my Toiletries Bag isn’t heating properly.,Outdoor Gear,Toiletries Bag,heating_issue,phone,medium,open,2025-07-29T08:23:44,CUST-89030,EU,neutral,negative,Support L1,
b44b98825ea4,agent_response,TCKT-1495,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Toiletries Bag,heating_issue,phone,medium,resolved,2025-07-30T12:23:44,CUST-89030,EU,neutral,neutral,Logistics,Agent-903
e36e90c2b1d7,customer_feedback,TCKT-1495,Support feedback,"Great support, thank you!",Outdoor Gear,Toiletries Bag,support_quality,phone,low,closed,2025-07-31T13:23:44,CUST-89030,EU,neutral,negative,Support QA,
842ba7bf6123,support_ticket,TCKT-1496,12V Power Supply - Payment Issue,I was double charged when ordering the 12V Power Supply.,Outdoor Gear,12V Power Supply,payment_issue,live_chat,low,open,2025-01-03T16:33:01,CUST-92424,EU,sarcastic,neutral,Support L1,
ed39fdbbaadd,agent_response,TCKT-1496,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,12V Power Supply,payment_issue,live_chat,low,resolved,2025-01-05T08:33:01,CUST-92424,EU,neutral,neutral,Warranty,Agent-936
1eec917c98e4,customer_feedback,TCKT-1496,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,12V Power Supply,support_quality,live_chat,low,closed,2025-01-05T05:33:01,CUST-92424,EU,neutral,negative,Support QA,
a3e50de96664,support_ticket,TCKT-1497,GottaGo Toilet (pre-order) - Payment Issue,I was double charged when ordering the GottaGo Toilet (pre-order).,Outdoor Gear,GottaGo Toilet (pre-order),payment_issue,live_chat,urgent,open,2024-10-08T19:01:02,CUST-25871,NZ,angry,neutral,Support L1,
13e045a1d7ba,agent_response,TCKT-1497,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,GottaGo Toilet (pre-order),payment_issue,live_chat,urgent,resolved,2024-10-10T10:01:02,CUST-25871,NZ,neutral,neutral,Support QA,Agent-410
bec62d47a6c7,customer_feedback,TCKT-1498,Toiletries Bag - Support Quality,"Just wanted to say thanks, the team helped me quickly with my Toiletries Bag.",Outdoor Gear,Toiletries Bag,support_quality,web_form,urgent,open,2024-08-12T05:16:07,CUST-23102,UK,frustrated,positive,Support L1,
b3e7a67d2262,agent_response,TCKT-1498,Agent response,"Thank you for your kind words, glad we could help!",Outdoor Gear,Toiletries Bag,support_quality,web_form,urgent,resolved,2024-08-12T10:16:07,CUST-23102,UK,neutral,neutral,Support QA,Agent-124
6847eec340a0,support_ticket,TCKT-1499,Rainfly - Refund,"I'd like a refund for the Rainfly, it didn't work for my trip.",Outdoor Gear,Rainfly,refund,phone,medium,open,2024-08-18T15:23:37,CUST-30985,UK,worried,positive,Support L1,
c1491882ebeb,agent_response,TCKT-1499,Agent response,"Refund initiated, expect credit in 5–7 business days.",Outdoor Gear,Rainfly,refund,phone,medium,resolved,2024-08-20T13:23:37,CUST-30985,UK,neutral,neutral,Engineering,Agent-514
7a84615b9666,support_ticket,TCKT-1500,Shower Base - Preorder Delay,"I preordered the Shower Base, but shipping is delayed, when will it arrive?",Outdoor Gear,Shower Base,preorder_delay,social_media,urgent,open,2024-04-28T12:26:35,CUST-72728,UK,delighted,negative,Support L1,
937a81a58ace,agent_response,TCKT-1500,Agent response,"Apologies, supply chain delays have pushed delivery. Expected ship date in 2 weeks.",Outdoor Gear,Shower Base,preorder_delay,social_media,urgent,resolved,2024-04-29T12:26:35,CUST-72728,UK,neutral,neutral,Engineering,Agent-172
3db6f15954d8,customer_feedback,TCKT-1500,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,Shower Base,support_quality,social_media,low,closed,2024-04-29T20:26:35,CUST-72728,UK,sarcastic,negative,Support QA,
7e15b83b94de,support_ticket,TCKT-1501,Shower Base - Leak Issue,"My Shower Base leaks during rain, seams not holding up.",Outdoor Gear,Shower Base,leak_issue,email,urgent,open,2024-03-13T02:20:50,CUST-15301,US,worried,neutral,Support L1,
c9fb0e089ad2,agent_response,TCKT-1501,Agent response,Covered by warranty—we'll ship a replacement tent immediately.,Outdoor Gear,Shower Base,leak_issue,email,urgent,resolved,2024-03-13T23:20:50,CUST-15301,US,neutral,neutral,Product,Agent-586
5078793ea7b2,support_ticket,TCKT-1502,Adapter Kit - Payment Issue,I was double charged when ordering the Adapter Kit.,Outdoor Gear,Adapter Kit,payment_issue,phone,low,open,2024-12-15T07:14:59,CUST-46114,EU,delighted,positive,Support L1,
b65922407c7d,agent_response,TCKT-1502,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,Adapter Kit,payment_issue,phone,low,resolved,2024-12-17T16:14:59,CUST-46114,EU,neutral,neutral,Product,Agent-911
f812c452f31f,support_ticket,TCKT-1503,Quick-Release Bracket - Delivery Delay,My Quick-Release Bracket hasn't arrived yet and tracking hasn't updated.,Outdoor Gear,Quick-Release Bracket,delivery_delay,email,urgent,open,2025-08-06T04:01:23,CUST-25319,NZ,angry,negative,Support L1,
0d3947aae942,agent_response,TCKT-1503,Agent response,We're sorry for the delay. Carrier has been contacted and we'll expedite replacement if needed.,Outdoor Gear,Quick-Release Bracket,delivery_delay,email,urgent,resolved,2025-08-08T07:01:23,CUST-25319,NZ,neutral,neutral,Engineering,Agent-539
fc4da2e91ca4,support_ticket,TCKT-1504,Ensuite Single - Payment Issue,I was double charged when ordering the Ensuite Single.,Outdoor Gear,Ensuite Single,payment_issue,email,low,open,2024-06-09T16:35:33,CUST-73630,EU,confused,negative,Support L1,
57bd75e6740d,agent_response,TCKT-1504,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,Ensuite Single,payment_issue,email,low,resolved,2024-06-12T13:35:33,CUST-73630,EU,neutral,neutral,Engineering,Agent-284
f04fa8b67470,support_ticket,TCKT-1505,Adapter Kit - Leak Issue,"My Adapter Kit leaks during rain, seams not holding up.",Outdoor Gear,Adapter Kit,leak_issue,phone,low,open,2024-06-16T08:14:24,CUST-97541,Australia,angry,neutral,Support L1,
b2045e25aa34,agent_response,TCKT-1505,Agent response,Covered by warranty—we'll ship a replacement tent immediately.,Outdoor Gear,Adapter Kit,leak_issue,phone,low,resolved,2024-06-18T19:14:24,CUST-97541,Australia,neutral,neutral,Logistics,Agent-428
